base_price,discounted_price,product_name,category,brand,description
23.95,23.95,Soin Hydratant Embellisseur De Teint 30ml Bio,"Hygiène, Beauté",Sanoflore,Soin hydratant embellisseur de teint 30Ml Bio.
49.5,49.5,Sérum éclat 2 En 1 Nectar De Jeunesse 30ml Bio,"Hygiène, Beauté",Karethic,Sérum éclat 2 en 1 Nectar de Jeunesse 30Ml Bio.
15.95,15.95,Déodorant Sauge 2x100ml ,"Hygiène, Beauté",Weleda,"Ce déodorant au parfum puissant et immédiatement tonifiant, prévient et neutralise efficacement les odeurs corporelles désagréables générées par le développement bactérien grâce à sa richesse en huiles essentielles, dont celles de sauge, de thym, de romarin et d’arbre à thé."
9.95,9.95,Soin Des Lèvres Teinté Rouge Framboise ,"Hygiène, Beauté",Weleda,Le soin des lèvres teinté rouge framboise de Weleda met subtilement la beauté des lèvres en valeur tout en offrant une protection optimale.
28,28,Crème Exfoliante Façon Vert Glacé 150ml Bio,"Hygiène, Beauté",BomoÏ,Crème exfoliante façon vert glacé 150Ml Bio.
7.69,7.69,Eau Florale De Bleuet 200ml Bio,"Hygiène, Beauté",Florame,Eau florale résultant de la distillation à la vapeur d’eau des sommités fleuries de Bleuet Bio. 
7.69,7.69,Eau Florale De Camomille 200ml Bio,"Hygiène, Beauté",Florame,"Calmante en interne, elle facilite le sommeil. "
8.69,8.69,Eau Florale D'hamamélis 200ml Bio,"Hygiène, Beauté",Florame,Eau Florale résultant de la distillation à la vapeur d’eau des fleurs et des feuilles d’Hamamélis Bio.
8.69,8.69,Eau Florale De Géranium 200ml Bio,"Hygiène, Beauté",Florame,Eau florale résultant de la distillation à la vapeur d’eau des fleurs de Géranium Bio.
8.99,8.99,Eau Florale De Fleur D'oranger 200ml Bio,"Hygiène, Beauté",Florame,Eau florale résultant de la distillation à la vapeur d’eau des fleurs de Néroli Bio. 
7.5,7.5,Eau Florale De Lavande 200ml Bio,"Hygiène, Beauté",Florame,Eau Florale résultant de la distillation à la vapeur d’eau des sommités fleuries de Lavande Bio.
10.3,10.3,Eau Florale De Rose 200ml Bio,"Hygiène, Beauté",Florame,Eau Florale résultant de la distillation à la vapeur d’eau des fleurs de Rose Bio.
7.75,7.75,Huile Végétale D'amande Douce 50ml Bio,"Hygiène, Beauté",Florame,"L'Huile Végétale d'Amande Douce Biologique contient des acides gras et les vitamines A et E. Elle possède des propriétés adoucissante et hydratante, nourrit la peau et l'assouplit."
9.29,9.29,Huile Végétale D'onagre 50ml Bio,"Hygiène, Beauté",Florame,"L'Huile Végétale d'Onagre Biologique est très riche en vitamine E et acides gras poly-insaturés qui lui permet de lutter contre le vieillissement cutané. Idéale pour les peaux sèches et matures, elle offre des propriétés adoucissantes, revitalisantes, régénératrices et anti-rides. Elle hydrate et protège également tous les types de peaux contre les agressions extérieures. Enfin, elle redonne vitalité et beauté aux cheveux et ongles."
5.95,5.95,Huile Végétale De Ricin 50ml Bio,"Hygiène, Beauté",Florame,L'huile végétale de Ricin est reconnue pour ses propriétés fortifiantes et protectrices des ongles et des cheveux. Son fruit est composé d’une coque contenant 3 graines riches en huile d’où sont extraites l’huile végétale. 
9.7,9.7,Huile Végétale D'argan 50ml Bio,"Hygiène, Beauté",Florame,"L'Huile Végétale d'Argan Biologique est très fluide, au léger goût de noisette et contient à la fois des acides gras et de la vitamine E. Les acides gras, restructurants, et la vitamine E, anti-oxydante, sont actifs dans la prévention du vieillissement cutané. Cette association en fait une huile de référence, tenseur et anti-rides, pour les peaux sèches et matures. Elle leur redonne élasticité et souplesse. Elle possède également une action régénératrice et réparatrice de la peau. En onction, sur les cheveux secs et ternes, elle les fortifie et leur permet de retrouver éclat et brillance. Elle fortifie également les ongles cassants."
17.4,17.4,Huile Ayurvédique Pour Le Corps 100ml,"Hygiène, Beauté",Khadi,"Le mélange synergétique de Centella, de l’amla anti-oxydant et d’autres plantes régénérantes préviennent les vergetures. Les huiles essentielles de tangerine et de néroli favorisent une sensation de stabilité émotionnelle et participent à l’effet de détente. L’huile de sésame, de riz, d’amande, de carotte et la vitamine E nourrissent la peau."
10.6,10.6,Huile Végétale De Nigelle 50ml Bio,"Hygiène, Beauté",Florame,L‘Huile Végétale Vierge de Nigelle Biologique est riche en acides gras insaturés et en vitamine E.
14.85,14.85,Shampooing Ayurvédique Amla 210ml,"Hygiène, Beauté",Khadi,"Conseillé pour des cheveux fins, il redonne du volume et de la brillance."
14.95,14.95,Huile Capillaire Revitalisante 100ml,"Hygiène, Beauté",Khadi,A utiliser en cure au printemps et à l’automne 3 fois par semaine pour stimuler la croissance des cheveux et limiter la chute des cheveux.
17.4,17.4,Huile Ayurvédique Anti-cellulite 100ml,"Hygiène, Beauté",Khadi,L'huile anti-cellulite
12.3,12.3,Huile De Ricin 200ml Bio,"Hygiène, Beauté",Centifolia,"Riche en vitamine E, l’huile de ricin 100% naturelle et bio de Centifolia est reconnue pour sa capacité à rendre les cheveux plus forts, épais et brillants et à favoriser leur pousse. Recommandée également en soin des ongles et des sourcils. L’huile vierge bio de ricin est très épaisse voire visqueuse, elle convient plutôt aux soins localisés. Elle pénètre bien et se rince facilement."
17.9,17.9,Crème Vitaminée à La Carotte 30ml Bio,"Hygiène, Beauté",Logona,La 
6.9,6.9,Recharge Shampooing Douche Eau Florale De Vigne 300ml ,"Hygiène, Beauté",Sarmance,"Le shampooing gel douche Sarmance, à base d'eau florale de vigne de Loire, et au parfum gourmand d'origine naturelle, nettoie et revitalise votre peau en douceur."
14.75,14.75,Masque Réparateur Argile & Karité 200g Bio,"Hygiène, Beauté",K pour karite,Le masque réparateur Bio de la marque K pour Karité répare et régénère la fibre capillaire.
11.95,11.95,Gel Spray Fixation Forte 150ml Bio,"Hygiène, Beauté",K pour karite,Le gel spray Bio de la marque K pour Karité est spécialement formulé pour fixer les coiffures de façon naturelle.
7.2,7.2,Huile Végétale De Macadamia 50ml Bio,"Hygiène, Beauté",Florame,L'Huile Végétale de Macadamia Biologique est riche en acides gras mono-insaturés (acide oléique et palmitoléique). Aux propriétés protectrice et nourrissante elle est recommandée pour les peaux sèches et fragilisées. Sa composition lui confère une activité anti-oxydante. C'est une excellente base de massage grâce à sa texture fluide qui permet une pénétration rapide sans laisser de traces grasses.
7.45,7.45,Huile Végétale D'avocat 50ml Bio,"Hygiène, Beauté",Florame,Régénère.
21.9,21.9,Soin Solaire Visage Teinté Flora Solaris 40ml Bio,"Hygiène, Beauté",Sanoflore,Le soin solaire visage teinté Flora solaris Bio de Sanoflore protège le visage du soleil grâce à son indice SPF 20 contre les UVA et UVB.
14.9,14.9,Déodorant En Bille Vent De Citrus X2 50ml Bio,"Hygiène, Beauté",Sanoflore,"Le Vent de Citrus roll-on de SANOFLORE est un déodorant, qui procure une protection déodorante 24h, certifié Bio."
8.3,8.3,Déodorant En Bille Vent De Citrus 50ml Bio,"Hygiène, Beauté",Sanoflore,"Le Vent de Citrus roll-on de SANOFLORE est un déodorant, qui procure une protection déodorante 24h, certifié Bio."
11.95,11.95,Gelée D'aloès Aloe Vera 125ml Bio,"Hygiène, Beauté",Prim 'aloe,Gelée d'aloès Aloe vera 125Ml Bio.
7.5,7.5,Huile Végétale De Noisette 50ml Bio,"Hygiène, Beauté",Florame,L'huile végétale de Noisette Biologique est riche en acides gras mono-insaturés (acide oléique) et vitamines A et E. Aux propriétés régénératrices elle est recommandée pour les peaux sensibles ou ayant tendance à rougir. Elle est réequilibrante pour les peaux sèches et mixtes et ne laisse pas de film gras ce qui en fait un excellent soin pour les peaux grasses.
4.2,4.2,Baume à Lèvre à L'acide Hyaluronique Type 4 5g Bio,"Hygiène, Beauté",Logona,Le Baume à lèvres hydratant à l'acide hyaluronique de la marque Logona repulpe et lisse la peau des lèvres.
4.49,4.49,Soin Sos Baume Mains 50ml Bio,"Hygiène, Beauté",Lavera,Soin SOS Baume mains 50Ml Bio.
9.8,9.8,Sos Boutons Peaux à Problèmes 6ml Bio,"Hygiène, Beauté",Logona,Le soin 
13.9,13.9,Lotion Rafraîchissante Rose & Daymoist Clr 125ml Bio,"Hygiène, Beauté",Logona,La 
8.15,8.15,Baume Après-shampooing Framboise 200ml Bio,"Hygiène, Beauté",Centifolia,Baume après-shampooing framboise 200Ml Bio
23.6,23.6,Sérum Hydratant Lissant à La Rose 30ml Bio,"Hygiène, Beauté",Logona,"Véritable complexe hydratant, grâce à l’eau de rose de Damas bio et à l’actif déposé DayMoist CLR TM, le sérum hydratant lissant Logona augmente significativement l'hydratation de la peau et laisse une sensation de fraicheur."
14.7,14.7,Crème Universelle 100ml Bio,"Hygiène, Beauté",Melvita,Crème universelle 100Ml Bio.
16.9,16.9,Baume Ultra Hydratant Corps Manuka 200ml,"Hygiène, Beauté",Comptoirs & compagnies,Baume ultra hydratant corps manuka 200Ml.
7.95,7.95,Gel Douche Hypoallergénique Sans Sulfates 500ml Bio,Vegan,Florame,Gel douche hypoallergénique sans sulfates 500Ml Bio.
27,27,Baume à Barbe Viril Laurier Menthe & élixirs,"Hygiène, Beauté",Alors ca pousse,"Baume à barbe ""Viril"" Laurier Menthe & Elixirs."
13.7,13.7,Huile Celtique 50ml ,"Hygiène, Beauté",Laboratoire des sour,Huile celtique 50Ml.
9.85,9.85,Le Baume Celtique Sans Camphre 15ml ,"Hygiène, Beauté",Laboratoire des sour,Le Baume Celtique sans camphre 15Ml.
2.59,2.59,Aloe Vera Pièce Bio,"Hygiène, Beauté",,Aloe Vera Pièce Bio.
6.95,6.95,Beurre De Cacao Cru 125g Bio,"Hygiène, Beauté",Iswari,Beurre de cacao cru 125G Bio.
11.45,11.45,Huile Végétale De Coco Vierge 200ml Bio,"Hygiène, Beauté",Centifolia,Huile végétale de coco vierge 200Ml Bio.
13.95,13.95,Huile Vivifiante Au Citrus 100ml ,"Bébé, Maman",Weleda,Huile vivifiante au citrus 100Ml.
23.8,23.8,Huile Régénératrice à La Grenade 100ml ,"Bébé, Maman",Weleda,Huile régénératrice à la grenade 100Ml.
11.9,11.9,Huile De Massage Au Calendula 100ml ,"Bébé, Maman",Weleda,Huile de massage au calendula 100Ml.
21.7,21.7,Huile De Massage Minceur Au Bouleau 100ml,"Hygiène, Beauté",Weleda,Huile de massage minceur au boulot 100Ml.
25.95,25.95,Huile Revitalisante à L'onagre 100ml,"Hygiène, Beauté",Weleda,Huile revitalisante à l'onagre 100Ml.
18.8,18.8,Concentré Désaltérant Visage 30ml Bio,"Hygiène, Beauté",Florame,Efficacité prouvée : extrait de nénuphar hydratant.
28.5,28.5,Soin Visage Jour-nuit 50ml Bio,"Hygiène, Beauté",Guerande,"Le soin visage jour et nuit Guérande est conçu pour tous types de peaux. Hydratant et restructurant, il permet de maintenir la tonicité de la peau et d'atténuer les rides."
23.8,23.8,Base De Soin Visage Néosérum D'eaux-mères 50ml,"Hygiène, Beauté",Guerande,"Le NeoSerum Guérande est un concentré osmoactif à utiliser sur tous types de peau, en base de tous vos soins visage. Sa formule innovante hydrate, rééquilibre la balance minérale de la peau et active ses fonctions naturelles. La peau est oxygénée et hydratée."
29.9,29.9,Gelée Infusion Hydratante 125ml Bio,"Hygiène, Beauté",Akane,La Gelée Infusion hydratante pour tous types de peaux. 
8.95,8.95,Poudre De Noyaux D'abricots 50g Bio,"Hygiène, Beauté",Centifolia,Poudre de noyaux d'abricots biologique.
9.4,9.4,Déodorant Roll-on Grenade 50ml,"Hygiène, Beauté",Weleda,Le Déodorant grenade roll-on de Weleda parfume les aiselles d'une fragrance chaude et subtile. 
38,38,Crème De Santé Visage 50ml Bio,"Hygiène, Beauté",Absolution,Crème hydratante bio Absolution
34.9,34.9,Sérum Anti-soif 50ml Bio,"Hygiène, Beauté",Absolution,Sérum visage hydratant bio Absolution
17.9,17.9,Crème Solaire Visage Teintée Dorée 50ml Bio,"Hygiène, Beauté",Labo biarritz,"La crème solaire teintée SPF 30 (dorée) bio est tout à la fois: un protecteur solaire efficace et un véritable soin de beauté au quotidien. Lors de toute activité extérieure, dès que vous sortez pour une balade en ville ou au grand air, la Crème Solaire Teintée SPF30 vous assure une haute protection solaire naturelle:"
27.95,27.95,Lait Corps Adoucissant Peau Douce 200ml Bio,"Hygiène, Beauté",Absolution,Lait corps adoucissant bio Absolution
17.95,17.95,Soin Des Mains Et Ongles 40ml ,"Hygiène, Beauté",Absolution,"Le Soin des Mains nourrit et répare votre peau. Il lutte contre les tâches brunes et renforce les ongles, sans effet gras et avec un léger parfum de ciste et benjoin. A utiliser après chaque lavage de mains, son petit format vous permet de l'emmener partout."
17.8,17.8,Spray Solaire à L'huile D'argan Spf30 - 90ml Bio,"Hygiène, Beauté",Bioregena,Le spray solaire SPF 30 de Bioregena est idéal pour la protection des peaux claires et légèrement hâlées.
17.95,17.95,"Soin Des Mains Nori, Réglisse & Zinc 40ml ","Hygiène, Beauté",Absolution,"Le Soin des Mains nourrit et répare votre peau. Il lutte contre les tâches brunes et renforce les ongles, sans effet gras et avec un léger parfum de ciste et benjoin. A utiliser après chaque lavage de mains, son petit format vous permet de l'emmener partout."
5.99,5.99,Eau Florale De Lavande 200ml ,"Hygiène, Beauté",Ladrome,L'eau florale de Lavande est traditionnellement utilisée pour: 
69,69,Huile Visage Nuit & Jour Addiction 30ml Bio,"Hygiène, Beauté",Absolution,Huile de soin visage bio Addiction d'Absolution
6.8,6.8,Déodorant Baume Sans Parfum 40g Bio,"Hygiène, Beauté",Acorelle,Le déodorant baume bio sans parfum de Acorelle allie efficacité et douceur.
20.9,20.9,Spray Solaire à L'argan Spf50 90ml Bio,"Hygiène, Beauté",Bioregena,"Face aux ensoleillements intenses, le Spray Solaire SPF50 bio protège les peaux les plus claires et sensibles des agressions du soleil."
13.8,13.8,Baume Solaire Visage Spf50+ 40ml Bio,"Hygiène, Beauté",Bioregena,"Le baume solaire SPF 50+ de Bioregena protège efficacement les peaux fragiles, claires et très claires des adultes."
12.9,12.9,Fluide Anti-âge Cactus Pour Homme 50ml Bio,"Hygiène, Beauté",Centifolia,Fluide anti-âge cactus pour homme 50ML Bio.
9.95,9.95,Shampooing Brillance Orange & Coco 950ml Bio,"Hygiène, Beauté",Sante,De la vitalité pour les cheveux ternes et sans tonus. Un shampooing à la fraîcheur d’agrume pour un nettoyage complet et doux du cuir chevelu et des cheveux.
10.9,10.9,Baume Après-rasage Au Cactus 50ml Bio,"Hygiène, Beauté",Centifolia,"Centifolia a sélectionné un extrait de Cactus biologique pour ses propriétés apaisantes immédiates, afin de soulager les rougeurs et irritations dues au rasage."
9.95,9.95,Shampooing Soin Gingko Bio & Olive 950ml ,"Hygiène, Beauté",Sante,Revitalise profondément et tout en douceur les cheveux sans tonus et sensibilisés ainsi que le cuir chevelu.
69,69,Sérum éclat Unifiant - 30ml Bio,"Hygiène, Beauté",Ekia,"Le Sérum Eclat Unifiant EKIA est léger et  frais. C'est un véritable coup d’éclat qui atténue les taches pigmentaires, unifie et illumine le teint. "
25.6,25.6,Exfoliant Mains & Zones Sèches Trésor Millénaire 220g Bio,"Hygiène, Beauté",Guerande,"Le sel de gommage Trésor millénaire de Guérande est un cocktail minéral,  riche en magnésium, potassium et calcium, essen7els à la vitalité cellulaire de notre peau.  "
17.5,17.5,Fluide Visage Matifiant 50ml Bio,"Hygiène, Beauté",Florame,Le fluide visage matifiant de Florame aux huiles essentielles bio et à la pensée bio est le soin matinal des peaux mixtes à grasses. 
19.7,19.7,Correcteur Nuit Imperfections 50ml Bio,"Hygiène, Beauté",Florame,Le Correcteur Nuit Imperfections Florame aide la peau à se rééquilibrer. 
12.7,12.7,Huile De Lys 50ml Bio,"Hygiène, Beauté",Melvita,Huile de lys 50Ml Bio.
16.95,16.95,Weleda Lait Argou Bio,"Hygiène, Beauté",Weleda,Le Lait Corps Nourrissant à l’Argousier: apporte à la peau des substances nourrissantes et soutient son équilibre hydrique
13.89,13.89,Fluide Confort Absolu Visage Amande 30ml Bio,"Hygiène, Beauté",Weleda,"Ce fluide stabilise le film hydrolipidique, équilibre les fonctions de la peau et réduit les sensations d'inconfort. Le teint est naturellement éclatant, la peau est visiblement plus douce. Ce fluide sans parfum est spécialement formulé pour les peaux sensibles à tendance mixte."
11.9,11.9,Weleda Deo a La Rose Bio,"Hygiène, Beauté",Weleda,"Entièrement naturel, ce déodorant au parfum précieux et sensuel d’absolue de rose de Damas associée à l’huile essentielle  d’Ylang-Ylang a été conçu comme un hymne à la féminité. "
8.5,8.5,Huile De Massage à L'arnica 50ml Bio,"Hygiène, Beauté",Weleda,Huile de massage à l'Arnica 50Ml Bio.
22.5,22.5,Weleda Lait Regen Grenad200ml Bio,"Hygiène, Beauté",Weleda,Le Lait Corps Régénérant à la Grenade: stimule la régénération cellulaire et possède des effets antioxydants
12.6,12.6,Huile D'amande Douce 50ml Bio,"Bébé, Maman",Melvita,Naturellement riche en 
12.65,12.65,Huile D'argan Visage & Corps 50ml Bio,"Hygiène, Beauté",Melvita,L'huile d'Argan bio Melvita vient du littoral marocain dans la région d’Essaouira et d’Agadir. L’arganier délivre une huile exceptionnellement riche en 
8.29,8.29,Huile De Noyaux D'abricot Vivifiante 50ml Bio,"Hygiène, Beauté",Melvita,Les amandes séchées contenues dans les noyaux du prunus armeniaca délivrent une huile peu grasse qui pénètre aisément et convient au soin des peaux mixtes ou grasses.
8.4,8.4,Huile Végétale D'avocat 50ml Bio,"Hygiène, Beauté",Melvita,"Très riche en insaponifiables, l’huile d’avocat est obtenue à partir de la pulpe du fruit du persea gratissima. Excellent soin naturel anti-âge, cette huile est recommandée pour le soin des peaux sèches et délicates."
2.99,2.99,Déodorant Roll-on à L'aloe Vera 50ml,"Hygiène, Beauté",Naturalia,Déodorant roll-on à l'aloe vera 50Ml.
8.5,8.5,Shampooing Douche Reine Des Prés 1l,"Hygiène, Beauté",Naturalia,Shampooing douche Reine des prés 1L.
4.3,4.3,Protege Slip 24u,"Hygiène, Beauté",Organyc,"Organyc à été conçu pour les femmes à la peau sensible qui souhaitent limiter tout contact de la peau avec des matériaux synthétiques tout en restant fraîches, propres, en sécurité avec un produit hypoallergénique et respectueux de l'environnement."
1.4,1.4,Maxi Ovales Duo X40 Bio,"Hygiène, Beauté",Naturalia,Maxi Ovales duo x40 Bio
16.4,16.4,Masque Détox Cuir Chevelu 200ml Bio,"Hygiène, Beauté",Cattier,"Le Masque Détox Avant-Shampooing Cattier, à la texture fraîche et crémeuse, purifie, apaise et redonne vie à tous les cuirs chevelus, mêmes les plus sensibles. Enrichi en argile rose et extrait de citron bio, il stimule le renouvellement cellulaire, normalise et revitalise. Le cuir chevelu est rééquilibré et assaini, les cheveux sont légers et en pleine forme."
4.19,4.19,Compote Pomme Vanille 660g Bio,Epicerie sucrée,Coteaux nantais,Compote pomme vanille 660G Bio.
3.79,3.79,Confiture Cerises 325g Bio,Epicerie sucrée,Coteaux nantais,"En pays de Loire, région réputée pour ses traditions maraichères et fruitières, nos confitures sont élaborées avec de savoureux fruits biologiques entiers, cueillis à maturité. Elles sont doucement mijotées selon une rectte traditionnelle afin de préserver les saveurs d'antan."
4.05,4.05,Confiture De Fraise 325g Bio,Epicerie sucrée,Coteaux nantais,Confiture fraises 325G Bio.
3.89,3.89,Confiture Rhubarbe & Fraises Extra 325g Bio,Epicerie sucrée,Coteaux nantais,Confiture rhubarbe et fraise 325G Bio.
3.99,3.99,Melisse Feuilles 25g Bio,Epicerie sucrée,Altair,"La marque ALTAÏR regroupe des jardiniers-cueilleurs à l'écoute du langage de la plante, animés par la même recherche d'un authentique qualité."
6.09,6.09,Thé Noir English Breakfast 100g Bio,Epicerie sucrée,Les jardins de gaia,Une sélection rigoureuse de 
5.15,5.15,Infusettes The Vert Menthe 30g Bio,Epicerie sucrée,Altair,Infusettes thé vert menthe 30g bio.
3.29,3.29,Thé Pure Darjeeling Demeter -  20 Sachets Bio,Epicerie sucrée,Hampstead tea,"Le jardin Makaibari, dans la région du Darjeeling, produit un thé qui allie des arômes uniques de Muscat et la douceur de notes florales. Délicieux également avec une tranche de citron."
3.29,3.29,Thé Clean Green Demeter - 20 Sachets Bio,Epicerie sucrée,Hampstead tea,"Le jardin Makaibari produit ce délicieux thé vert qui est cuit à la vapeur immédiatement après la récolte, pour garantir sa fraîcheur et une dégustation délicate."
3.29,3.29,Thé Noir Earl Grey Demeter -  20 Sachets Bio,Epicerie sucrée,Hampstead tea,Thé noir Earl Grey Demeter.
3.29,3.29,Thé Ginger Green Demeter - 20 Sachets Bio,Epicerie sucrée,Hampstead tea,"Zesty Ginger Green est un thé vert biodynamique épicé de gingembre pour égayer la journée - piquant, acidulé et disctintif."
3.35,3.35,Vinaigre De Cidre 75cl Bio,Epicerie Salée,Coteaux nantais,Notre vinaigre de cidre bio est élaboré à partir de cidre issu du pressage de pommes entières. Il est non pasteurisé. Ses qualités naturelles sont ainsi préservées.
3.25,3.25,Vinaigre De Cidre Aux échalotes 50cl Bio,Epicerie Salée,Coteaux nantais,Vinaigre de cidre aux échalotes 50Cl Bio.
2.34,2.34,Nouilles à L'épeautre 500g Bio,Epicerie Salée,Pural,Nouilles à l'épeautre 500G Bio.
2.95,2.95,Spirelli à L'épeautre 500g Bio,Epicerie Salée,Pural,
2.35,2.35,Marjolaine En Feuilles 10g Bio,Epicerie Salée,Cook, 
2.89,2.89,Piment Doux D'espagne 40g Bio,Epicerie Salée,Cook,"Cette épice, "
12.9,12.9,"Aop Alsace Domaine Achillée ""alsace"" 75cl Bio",Vins et alcools,Achillee,"AOP Alsace Domaine Achillée ""Alsace"" 75Cl Bio."
1.9,1.9,Basilic Feuilles 15g Bio,Epicerie Salée,Cook,Basilic feuilles 15G Bio.
11.9,11.9,"Aop Côte Du Rhône Domaine Du Joncier ""métamorfose"" 75 Cl Bio",Vins et alcools,,"AOP Côte du Rhône Domaine du joncier ""Métamorfose"" 75 Cl Bio."
4.89,4.89,Huile Pour Aliments Bébé Demeter 250ml ,Epicerie Salée,Holle,L'
6.05,6.05,Thé Noir Putharjhora 100g Bio,Epicerie sucrée,Les jardins de gaia,Thé noir Putharjhora 100G Bio.
3.49,3.49,Tisane D'allaitement 30g Bio,"Bébé, Maman",Holle,Tisane d'allaitement 30G Bio.
3.49,3.49,Tisane Pour Enfants 30g Bio,Epicerie sucrée,Holle,La
3.4,3.4,Mayonnaise Sans œufs Vegan 190g Bio,Epicerie Salée,Naturata,Alternative à la mayonnaise :
1.55,1.55,Moutarde Délicatesse Vegan 100g Bio,Epicerie Salée,Naturata,Moutarde fine Délicatesse.
3.19,3.19,Rémoulade Vegan 190g Bio,Epicerie Salée,Naturata,Sauce rémoulade sans oeufs vegan.
2.95,2.95,Penne à L'épeautre 500g Bio,Epicerie Salée,Pural,Découvrez les
2.45,2.45,Harissa épicé 125g ,Epicerie Salée,Pural,"Sauce épicée harissa sans gluten, Demeter et Bio."
3.7,3.7,Poireau D'hiver Avano Bio,Maison,Sativa,Graines à semer de Poireau D'Hiver Avano Bio.
2.45,2.45,Moutarde Au Raifort 125ml ,Epicerie Salée,Pural,Moutarde au raifort issue de l'Agriculture Biologique.
14.2,14.2,Complexe Relaxation & Anti-stress En Granules 10ml Bio,Santé & Bien-être,Biofloral,"Fleurs de Bach Complexe n° 9 bio en granules : Anti-stress, relaxation de "
14.2,14.2,Remède De Secours Nuit Paisible Spray  20ml Bio,Santé & Bien-être,Biofloral,"Le remède de Secours nuit paisible est un complexe de 6 Fleurs de Bach sélectionnées pour favoriser un sommeil profond et détendu, en apaisant l'esprit, les tensions intérieures, les crispations."
11.5,11.5,Château Rochers Bellevue - Aop Côtes De Castillon 2011 - 75 Cl,Vins et alcools,Ch rochers bellevue,CHÂTEAU ROCHERS BELLEVUE Patricia Aroldi AOP Côtes de Castillon. 2011.
12.5,12.5,Château Les Miaudoux - Aop Bergerac Rouge - Cuvée Elaïa 2015 - 75 Cl,Vins et alcools,Chateau les miaudoux,CHÂTEAU LES MIAUDOUX AOP Bergerac rouge « Cuvée Elaïa ». 2015.
3.79,3.79,Jus De Pommes Et De Gingembre Demeter 75cl Bio,Boissons,Coteaux nantais,Jus de pommes et de gingembre Demeter 75Cl Bio.
2.85,2.85,Biscotte à L'épeautre Et Au Beurre 200g Bio,Epicerie sucrée,Pural,Biscotte à l'épeautre et au beurre 200G Bio.
2.45,2.45,Petits Flocons D'avoine 500g Bio,Epicerie sucrée,Celnat,Petits flocons d'avoine 500G Bio.
2.9,2.9,Biscottes à L'épeautre 200g Bio,Epicerie sucrée,Pural,Biscottes à l'épeautre 200G Bio.
3.59,3.59,Compote De Poires 315g Bio,Epicerie sucrée,Coteaux nantais,Compote de poires 315G Demeter Bio.
9.9,9.9,Aop Bordeaux Blanc Château Couronneau 75cl Bio,Vins et alcools,ChÂteau couronneau,AOP Bordeaux blanc Château Couronneau 75Cl Bio.
12.9,12.9,"Aop Sainte Foy Côtes De Bordeaux Château Couronneau  ""cuvée Volte Face"" 75cl Bio",Vins et alcools,ChÂteau couronneau,"AOP Sainte Foy Côtes de Bordeaux Château Couronneau  ""Cuvée Volte Face"" 75Cl Bio."
9.95,9.95,"Aop Languedoc Blanc Domaine Costeplane,  ""pioch De L'oule"" 75cl Bio",Vins et alcools,Domaine costeplane,"AOP Languedoc Blanc Domaine Costeplane,  ""Pioch de l'Oule"" 75Cl Bio."
10.95,10.95,Domaine Costeplane - Aop Languedoc - Pioch De L'oule 2015 - 75 Cl,Vins et alcools,Domaine costeplane,Domaine Costeplane - AOP Languedoc - Pioch de L'oule 2015 - 75 Cl.
11.6,11.6,"Peybonhomme - ""l'atypic De Peybonhomme"" 75cl Bio",Vins et alcools,Peybonhomme,"Peybonhomme - ""L'Atypic de Peybonhomme"" 75Cl Bio."
11.9,11.9,"Domaine David-lecomte ""penser Nature"" 75 Cl Bio",Vins et alcools,Penser nature,"Domaine David-Lecomte ""Penser Nature"" 75 Cl Bio."
1.99,1.99,Knäcke Classic 250g Bio,Epicerie sucrée,Pural,Knäcke Pain Croustillant Classic 250G Bio.
7.99,7.99,Jus De Pommes Demeter Bag In Box 3l Bio,Boissons,Coteaux nantais, Jus de pommes Demeter Bag In Box 3L Bio.
3.25,3.25,Bouillie Epeau Demeter 250g Bio,"Bébé, Maman",Holle,"Les flacons de céréales Holle sont exclusivement élaborés à partir de céréales complètes, sélectionnées avec le plus grand soin et cuites au four tiède et à la vapeur : elles conservent ainsi toutes leurs qualités. Vous pouvez les préparer de multiples manières, pour varier les menus de bébé à l'âge de la diversification."
3.99,3.99,Apibul Nature 75cl Bio,Boissons,Coteaux nantais,Jus de pommes 
2.5,2.5,Cocktail De Légumes 75cl Bio,Boissons,Voelkel,Cocktail de légumes 75Cl Bio.
2.09,2.09,Knäcke à L'épeautre 250g Bio,Epicerie sucrée,Pural,"Grâce à une préparation soignée avec du seigle biologique fraîchement moulu, le cracker Pural a un goût complet, et est croustillant, aromatique et délicieux."
2.79,2.79,Jus Fruits Rouges 75cl Elopack Bio,Boissons,Voelkel,"Quand les ingrédients de nos jus sont pressés, nous les préservons en ajoutant des ferments lactiques de culture. Conséquences : les ingrédients fermentent. "
3.55,3.55,Jus De Légumes Lactofermenté 70cl Bio,Boissons,Voelkel,Jus de légumes lactofermenté 70Cl Bio.
2.09,2.09,Knäcke Au Sésame 250g Bio,Epicerie sucrée,Pural,Pain Croustillant au Sésame 250G Bio.
7.45,7.45,Pruneaux Dénoyautés 33/44 Demeter 250g Bio,Epicerie sucrée,Lou prunel,Pruneaux Dénoyautés 33/44 Demeter 250G Bio.
2.95,2.95,Abricots Entiers Séchés 250g Bio,Epicerie sucrée,Rapunzel,"Abricots entiers séchés, entiers, doux, dénoyautés, issus de l'Agriculture Biologique."
3.59,3.59,Jus De Betteraves Rouges 70cl Bio,Boissons,Voelkel,Jus de Betteraves rouges 70Cl Bio.
